B	CD4+ T	CD8+ T1	CD8+ T2	CD8+ T3	DNAJB1+PTGDR+ NK	Endo	Epi	Fibro	KLRC2+PTGDR+ NK	Mast	Myeloid	Oligo	pDC	PTGDR- NK	PTGDR+ NK1	PTGDR+ NK2	PTGDS+PTGDR+ NK
GSM773550	-0.245072530999964	-0.349072005732719	-0.108063178478555	-0.162992362958272	-0.339333908916077	-0.199946623090098	-0.0359971285292953	-0.396286322944314	-0.00442465826998276	-0.268245304303053	-0.198688328592178	0.0171759005586125	-0.504267307335515	-0.3505354064174	-0.0796777815135948	-0.21386680417238	-0.186812713887599	-0.166050788899138
GSM773551	-0.161234616612812	-0.169257623584541	0.124475843536474	-0.108234876963498	-0.345424032560302	-0.2263176744537	0.0994774983669975	-0.202382994777428	0.067373688892912	-0.177148002364905	-0.183063659908506	0.0979337312211256	-0.464371002063149	-0.399525416516193	0.139619283367481	-0.0865827726559978	-0.0522134063716397	-0.208525374128718
GSM773552	-0.231665999160658	-0.196689099269477	0.0735149722775217	-0.141430843121136	-0.346439184089763	-0.18764694981222	-0.0301002033324239	-0.337746317491123	-0.00367431267144131	-0.0157068417691902	-0.252649637719226	-0.018102683252734	-0.462001781033442	-0.351083481422341	0.144392710068111	-0.133491099235747	-0.0136417342658742	-0.119624960627588
GSM773553	-0.222610067832892	-0.425128462765019	-0.0468721967878098	-0.122096432588868	-0.29273916437393	-0.295325996174773	0.112070674593188	-0.233705042037575	0.000969108162084045	-0.146873757315535	-0.250019623629688	-0.173427602577538	-0.44626081535229	-0.285260683081703	-0.011500923249661	-0.191635797986991	-0.0687368226532809	-0.214664784069187
GSM773554	-0.287504455375839	-0.364890025796455	-0.112075377649414	-0.158674799418862	-0.29136391101553	-0.293597500164681	0.150691860739923	-0.303539699513703	-0.0931056788948317	-0.216154694883746	-0.296157995477549	-0.193676271224899	-0.466841430298278	-0.237042827520612	-0.0696889616566925	-0.232021302974909	-0.0785397504441473	-0.249753912181048
GSM773555	-0.11899618486338	-0.153574865989105	0.108910008413154	-0.110973691108084	-0.330059965353394	-0.22225396267182	0.00332553989225403	-0.27858586284551	-0.00627739054646295	-0.0712262010613954	-0.232083967986902	-0.0808785655621425	-0.443944249165461	-0.316260327923102	0.206545776730534	-0.0940872772229186	-0.0105398492682156	-0.195681287666204
GSM773556	-0.267572863454625	-0.320037523225543	-0.0922111016161661	-0.200002905893901	-0.317807377629507	-0.252701383599401	-0.0764854790911444	-0.279787726718634	-0.0714105700723383	-0.271124543764234	-0.344192062229157	-0.0275869081638313	-0.428930944108305	-0.326998621723863	0.0422229940290188	-0.172579251073315	-0.0698997706661006	-0.249136754558704
GSM773557	-0.0899336431574513	-0.219557070252729	0.0784649316377894	-0.141034639468103	-0.329262669390374	-0.196812224119639	0.093144753086584	-0.312618131764224	0.0348497529762245	-0.27278702988128	-0.22046544862214	-0.0868874058399476	-0.477675227572043	-0.30528493777484	0.121496024040334	-0.185463648014706	-0.0665419090765722	-0.236670633810524
GSM773558	-0.33566809054507	-0.269413322564116	-0.191998953650178	-0.2405111670106	-0.308852426935001	-0.258539927813751	-0.0376706119098359	-0.289450395099005	0.00275934009511471	-0.235796689781647	-0.356677329340214	-0.0984513196041521	-0.469956647036285	-0.336599764425203	-0.225740070885477	-0.262456403020798	-0.206820457333975	-0.126229099206675
GSM773559	-0.146105739297664	-0.186433779329154	0.148881016353817	-0.153418058859089	-0.31007097342472	-0.143475499820352	-0.0640262003780505	-0.402464504794462	-0.124760334608578	-0.102373444104145	-0.16454651449456	0.265447109739766	-0.420013277072002	-0.300558215466142	0.228592044502515	-0.0777579970879528	0.0226422217507234	-0.261390187647669
GSM773560	0.00849736125616165	-0.126637185969777	-0.000712322154891222	-0.145166908858009	-0.415021586957363	-0.266018881501889	0.147858870123253	-0.27750772473027	0.0455909261388083	-0.189818028899211	-0.224460986670196	0.0486702325102501	-0.430601853902304	-0.226264991718209	0.0621307444996075	-0.247880716152533	0.013682141243366	-0.148784049562221
GSM773561	-0.0545723320990232	-0.271649834847649	0.144445893288662	-0.0904564589609861	-0.319980474119823	-0.154491311753015	0.225588119229	-0.134795668939736	0.159937936085529	-0.0536939048415125	-0.148260205716856	-0.189653580196506	-0.393911940822136	-0.379274645212901	0.14106715833962	0.0241537100702913	-0.0512055140205681	-0.119929990112761
GSM773562	-0.0281202742477253	-0.21140845006741	0.0114221959840156	-0.137844540534264	-0.359814433329885	-0.138984290323521	0.276701813846215	-0.326420200946187	0.0687514697791665	-0.0566831502916672	-0.285692183929101	0.00304436820585286	-0.478978059797707	-0.306097046692431	0.0847040409645478	-0.154096842980747	0.00879534795186496	-0.12231395576264
GSM773563	-0.182125241073855	-0.188094082571542	0.163321226983978	-0.128097656456215	-0.320580603976448	-0.185515405702983	0.031552560644553	-0.248758849470394	0.0332300718974489	-0.140587154791036	-0.202161060702676	-0.0211975501443914	-0.420421618527781	-0.276462231701029	0.221456005957985	-0.0541611910737714	-0.0576957740843598	-0.160924778233442
GSM773564	-0.0896654774374696	-0.266300419360812	0.0351317216090413	-0.147673038525115	-0.369865863411498	-0.238310476455255	0.157699298305297	-0.337679450853183	-0.0173350818089887	-0.213963767146594	-0.279546769011875	-0.0266476306145855	-0.527479972675211	-0.34656211888652	0.0835081621143917	-0.164881805957265	-0.0483975711461994	-0.201643149900105
