NK.PTGDS,Fibro.PTGDS,Oligo.PTGDS,pDC.PTGDS,T.PTGDR,NK.PTGDR,Endo.SLCO2A1,Epi.SLCO2A1
0.206492690054976,0.91024247943949,4.31330804867554,0.837499463533019,0.0161853241258899,0.176580980923451,0.622988820830382,0.0729105795874033
0.610641917081151,2.00308281427657,NA,1.68822236240358,0.0573311097950961,0.24591836416022,0.668987168856161,0.00459842999257935
0.145795715812824,1.68938078641013,0.0540806801629118,1.14658639597003,0.0223744546723402,0.0953781886378444,0.516061603611244,0.0300564910200912
0.198923961998528,0.357357209730453,0,0.295800590576321,0.0115220690715327,0.125671161594908,0.593201400243787,0.0227785884226338
0.137124872606502,1.95429303835483,0.0604431131232544,1.23384647857451,0.0234186274447298,0.0904341967385837,0.513932745587294,0.0367833713130774
0.169592467372611,1.87479064112999,0,0.614274194635299,0.0314696334942665,0.109508182125597,0.305597401976055,0.0266245145272552
0.168244457522806,1.7466764874301,0.128441615386916,1.41810850763582,0.021812213247984,0.0802966263272837,0.536563201423671,0.0273865047623193
0.0933209275490551,0.463485153862896,0,0.905987928827945,0.0172864133531889,0.0902993981211749,0.661977879570301,0.0404584574035519
0.262202809109358,2.72311151973717,NA,2.26529898852224,0.0136039215682532,0.189405727196928,0.572462640149641,0.0423772827422374
