B	CD4+ T	CD8+ T1	CD8+ T2	CD8+ T3	DNAJB1+PTGDR+ NK	Endo	Epi	Fibro	KLRC2+PTGDR+ NK	Mast	Myeloid	Oligo	pDC	PTGDR- NK	PTGDR+ NK1	PTGDR+ NK2	PTGDS+PTGDR+ NK
TCGA-97-8177_T_LUAD	0.396293510273342	0.292631138915056	0.304102592796123	0.163049492456077	0.184998406543396	0.316618250054101	0.443706847336677	0.3773887271942	0.437973277294839	0.183022042653845	0.326933597263312	0.485513195221787	-0.240164512453518	0.181913231108781	0.412179037746326	0.318827117498236	0.275679856541481	0.13527055984858
TCGA-50-6595_T_LUAD	0.201458417173691	0.219270078264432	0.268697469204915	0.145714613592743	0.118256766123332	0.269889241932486	0.498482824581561	0.0897735441336225	0.390274608163427	0.351079010722583	0.112323118974718	0.458086613570291	-0.249198953640335	0.178672606012074	0.402144125893576	0.31124678262848	0.318166956458326	0.250156350887016
TCGA-55-A492_T_LUAD	0.218605979328919	0.205492932512437	0.165820998654801	0.0601528469717148	0.114773419798327	0.204322613053542	0.532684268934783	0.129293987382999	0.319927789406318	0.181741633581256	0.208381116998967	0.220497158189241	-0.225184009171111	0.201208742923256	0.346537417181768	0.273002331772961	0.239990625249199	0.0933644089901239
TCGA-78-7633_T_LUAD	0.171055532052837	0.165535132678555	0.16089573372307	0.0722517139908593	0.0967227607471807	0.244893925148419	0.536490119984728	0.160782351569717	0.320369132093049	0.169323740139734	0.218414740226226	0.326652797319897	-0.162254023612169	0.048953863369714	0.270595211092678	0.236446538796413	0.179684162355531	0.121572414015848
TCGA-97-A4LX_T_LUAD	0.484569170947726	0.371747349875927	0.419246338132325	0.272048626700168	0.232823522034204	0.394755634702389	0.455195432760101	0.129707714358615	0.391105134182548	0.229070816927353	0.237794344426419	0.428189875636994	-0.180292545464204	0.228348401234775	0.507588605726331	0.424919967585	0.344567559643209	0.131138996096867
TCGA-78-7220_T_LUAD	0.143345091814005	0.137713613834055	0.245726429747802	0.169551470754118	0.181660761762077	0.257428891744419	0.397964773300205	0.157802846117192	0.274889496778387	0.177416798409842	0.171827013234232	0.300402571216396	-0.283821566037035	0.118625121126894	0.372532571234226	0.245362127982418	0.222576401014801	0.0887188889564394
TCGA-53-7624_T_LUAD	0.224824836777703	0.203043521002055	0.285092482238159	0.10940238996144	0.146416098092249	0.266071154101137	0.22516282932212	0.0961375602245916	0.257667830358504	0.194347243883627	-0.12767327185985	0.354113544207714	-0.0442598437287084	0.172986077130837	0.410056774762013	0.24410071254198	0.28266798953508	0.0615698661246014
TCGA-49-AARN_T_LUAD	0.448792418315895	0.228248593410225	0.264815082160176	0.172423308034008	0.149664971304697	0.290333812177574	0.43038426690993	0.270309484855954	0.376793649223571	0.141458920616465	0.175027183055772	0.297684447742959	-0.171289259489827	0.150543917688909	0.37059437252503	0.287258665940417	0.297221873024462	0.108482381086785
TCGA-62-A46R_T_LUAD	0.347850697797989	0.352227913774359	0.322673473250819	0.205345984977405	0.138404961510277	0.291394642037048	0.346760930214926	0.0952740193673975	0.368749410988907	0.103793343471727	0.315988639510059	0.395593637176933	-0.253219467422637	0.125787336665308	0.386459118951309	0.275039831622364	0.317634211366116	0.0578036140024363
TCGA-78-7156_T_LUAD	0.132272849881419	0.103980610706108	0.163899991677269	0.130340421870867	0.114296602403845	0.264012878339214	0.500472376505335	0.0371059192839741	0.301834891230558	0.174039269630014	0.220140598960832	0.197738011841884	-0.285042237821684	0.0040968169554046	0.303543764547191	0.263145145465916	0.164346343022102	0.0778256075356189
TCGA-50-8457_T_LUAD	0.505252564278081	0.332531432739194	0.389754618237129	0.263682588252886	0.167996378678552	0.339356456910336	0.501612763780917	0.158268432597899	0.463164225533493	0.224787920221279	0.333775667966419	0.386202566765767	-0.231799347254351	0.145519700575856	0.441599127056125	0.402707845344058	0.300424282174131	0.10983420518193
TCGA-91-8496_T_LUAD	0.193562064384386	0.289573131278867	0.292965776439068	0.170124847846675	0.172980336832203	0.304363032756532	0.48704401884725	0.290202206329562	0.462629659002833	0.208312820379541	0.389494161548583	0.49506176813697	-0.216475280658839	0.11000019530311	0.380100748362728	0.351993894263439	0.189164764038059	0.158941212510936
TCGA-55-8092_T_LUAD	0.388807725992882	0.222181634776878	0.337239095688314	0.246482708982145	0.132184980527257	0.368666640237838	0.32936727566052	0.0181693584723126	0.335339448751189	0.233093031464061	0.0208726395727433	0.319671965148315	-0.241380208254579	0.121417914187552	0.477070230072406	0.351735424331004	0.315116645012276	0.0224079590108761
TCGA-NJ-A4YQ_T_LUAD	0.501346727971498	0.353395558280776	0.438481109837462	0.259622836322919	0.193511872315415	0.354810425390661	0.401940378709798	0.0952894767806074	0.337672271066498	0.288803334819432	0.236679933135542	0.386227131087941	-0.0964863293191995	0.209445968070842	0.514187535624218	0.411801121871867	0.332896951046793	0.131459098982474
TCGA-50-5072_T_LUAD	0.253844939979673	0.242427325351171	0.238186943340401	0.123726881536502	0.130531449712886	0.253944260440415	0.471486529362052	0.240298547195465	0.376000454179992	0.225530535831174	0.227670465621478	0.378853123859826	-0.182517714799645	0.157638355427278	0.336616061977566	0.273907461935632	0.24339140249816	0.19120914205903
TCGA-91-6831_T_LUAD	0.287990933822632	0.172212937784797	0.225363388730213	0.132669347143474	0.187470425284236	0.339929338951521	0.344719572797206	-0.0215972765406889	0.328694784083789	0.182811238673106	0.117384687829555	0.435159550450095	-0.308618048205766	0.0487228490019354	0.361048426942667	0.304803397513365	0.234258201397607	0.205960386905257
TCGA-91-A4BD_T_LUAD	0.283687516626105	0.232201339861899	0.235305530672326	0.122892009612161	0.18133581083594	0.283993926434896	0.44021819393695	0.269155877838405	0.247685504061902	0.185496631213768	0.324307486656218	0.477998928201278	-0.168751042671425	0.110751965065707	0.38774364583516	0.340041683436603	0.271539843517146	0.143016928916311
