HOT_score	Phenotype	PDL1	HPGDS	PTGDS	PTGDR	SLCO2A1
GSM773572	0.704797189417592	Hot	9.30303533882804	8.5027871007077	12.1355481801142	4.98636037417763	10.2505909544811
GSM773573	-0.494601268569429	Cold	9.00140716098168	9.08182343998237	8.13918959059967	4.45698630779009	8.89706431404726
GSM773574	0.319041584231672	Hot	9.67324673737723	9.95252613711187	9.79339059484081	6.12807824280061	10.3894120415514
GSM773575	0.489089341612082	Hot	8.54940142276816	5.71260678494389	10.3395010961774	4.52437017318131	8.36231032080029
GSM773576	0.563770151373645	Hot	9.03656021656214	9.54093223557572	12.7881011244426	7.24809443945712	10.2177151690438
GSM773577	0.311285482917545	Hot	8.88950562159311	9.51719871329546	12.912638945938	6.86821246617114	10.243203146568
GSM773578	0.116130813700887	Hot	8.46890683405262	8.52356415146084	8.70810523656568	4.6663630030092	9.76673610514282
GSM773579	-0.280023334336031	Cold	7.39038496873209	9.02530096341092	11.04746852222	4.26490631071948	9.97485722563234
GSM773580	0.571217452479357	Hot	8.50194462719572	8.90823402068891	12.680718318789	6.35818764804343	10.7165875656833
GSM773581	0.270874308539748	Hot	9.39129437579614	9.05130314133829	9.65206565780752	4.8209106274277	8.98018128663544
GSM773582	-0.328455973466573	Cold	7.46986211997442	8.64229655112332	8.66052408382519	4.95297976312739	10.3056817069066
GSM773583	0.708777139383521	Hot	9.4766757819315	9.17115880451729	10.7978571094846	5.34468034924469	9.8296975273371
GSM773584	-0.458754309471851	Cold	8.10808956753878	10.9008305892406	10.7744092367758	5.26893149133902	8.30095696983319
GSM773585	-0.259635695891224	Cold	9.65077877258607	10.2721605820463	10.4769589512485	4.72640183769135	10.4804187274492
GSM773586	0.0769278643623865	Hot	8.4006987234332	8.43049566460358	10.4632394160369	4.75843086928044	10.5849753684516
GSM773587	-0.322799048999614	Cold	7.69772838821888	8.86279686649299	11.0249619558339	5.75423879914194	9.45558922445763
GSM773588	0.604862176539766	Hot	8.28256871423909	9.14917942924759	12.9610287775294	5.25117828679299	8.95671185155133
GSM773589	0.622501690040795	Hot	8.63002052388725	7.32392943731134	10.4088825189084	5.99505265690885	8.38727205934611
GSM773590	0.675498150525742	Hot	9.41386931307951	8.47041500850468	10.73221418722	6.77424568709562	11.3644121117807
GSM773591	-0.0749968359022537	Cold	8.1839601076427	9.50537224891175	9.62951540903193	4.03048827760779	11.008676590232
GSM773592	-0.606973018390637	Cold	8.00076089042038	8.92793810123107	9.54312745353664	5.36233932414296	10.7812518352486
GSM773593	-0.120488352220526	Cold	8.47351700102753	9.77936589259476	8.67317561023563	5.09098398619034	10.3617510360983
GSM773594	0.265286287893804	Hot	7.85842768389302	8.89672431562599	10.9968654334353	4.69965301821297	10.3310437804122
GSM773595	0.0281072062922587	Hot	7.8697227738764	10.2223784290589	11.2417964419539	4.85151189526733	10.5727416216736
GSM773596	0.394799966068144	Hot	8.63222553006234	10.3750488501159	12.0467319063233	5.38087263253571	10.1859555962833
GSM773597	-0.125123848245008	Cold	8.64287323097445	9.51863096927231	10.0488360688198	5.05716440073351	9.15160872168827
GSM773598	-0.326582243442919	Cold	7.84375011720427	7.63647795117549	7.35370408038579	2.72270496789897	8.46439626590617
GSM773599	0.188886145255106	Hot	8.93174263386496	6.98220689186974	8.13675769205648	6.65907341104966	9.4187473831665
GSM773600	0.58568244190868	Hot	9.25517359856978	8.51497215808535	9.48089920353649	5.41317602996414	9.38218282944487
GSM773601	-0.104450631832254	Cold	8.81669404849362	4.47604333396207	6.73081403012857	3.749014268346	8.10270641633269
GSM773602	0.168411987813916	Hot	8.2035763042008	10.1262549736404	12.3531275456716	5.5623553963233	11.3761015612719
GSM773603	-0.0598902496773632	Cold	7.96107685242132	7.43060032624992	7.68077477033352	5.61287029943784	7.32494198059462
GSM773604	0.709601864914109	Hot	10.1612703518781	6.038972746509	8.78948450802914	4.71709997028707	8.02331967767465
GSM773605	0.197122870540929	Hot	8.62037289715646	6.46132211332478	11.730176386677	5.36348567631156	10.6935684988277
GSM773606	-0.102815016784657	Cold	8.86695159291643	9.49240478161253	11.2566360108053	5.46841310955285	11.7924090764273
GSM773607	0.230616234479518	Hot	8.9606449298591	11.3054221238194	11.0900439560197	5.9337056375062	11.4378686689919
GSM773608	-0.396978259346222	Cold	8.0023881183264	9.99626330460385	12.1908559135465	5.83560687554259	10.3225075361574
GSM773609	-0.0203276710622569	Cold	8.08625661860611	9.80163028154272	12.0675639014766	5.55403779438481	10.0311347639777
GSM773610	0.468696479944664	Hot	8.86235394435516	9.0044980214482	10.8232473231825	5.70189620421178	9.32289662959635
GSM773611	0.0261150803660462	Hot	8.38263268635924	9.68539637302356	11.7155742908222	5.75988135397524	9.7354551586561
GSM773612	0.670577487870057	Hot	9.08517244947879	8.87047846605437	12.536378591939	5.82588232281021	9.01316408690922
GSM773613	0.722073217993937	Hot	9.49223616065713	8.4808636969137	10.9015494732709	5.69051065475283	9.23848069378639
GSM773614	-0.0218001077590093	Cold	8.12298638552369	9.87682233585008	8.85446233519492	5.19068692960065	9.53152377341314
GSM773615	-0.305753352133654	Cold	7.22822062201279	7.01941281279713	8.83541088715636	4.97783603268415	8.91409058299779
GSM773616	0.51994749529048	Hot	9.41978939719332	5.6612556407111	8.45248374986161	3.32551922795586	7.77523429161274
GSM773617	0.16314782059111	Hot	7.91906788630393	10.1957900301258	10.6089745558853	4.79377454400333	9.36230944400455
GSM773618	-0.387752124441241	Cold	7.84369681440632	10.5867126788657	10.8330978813042	5.13526050374066	9.93145274280855
GSM773619	-0.256995142078682	Cold	7.81744150354832	10.2010051178431	9.10177127222939	5.3078282301437	9.73383103595158
GSM773620	-0.276317785459412	Cold	8.39242296844282	9.78741866948933	11.9862039602165	5.6852103470269	10.8826091975927
GSM773621	0.504168081862218	Hot	10.0804382803482	8.37712730726373	9.9313450554685	5.25605865935607	8.00862078185479
GSM773622	-0.311287262259793	Cold	8.84221136427526	10.2416769823252	11.94915228746	5.42851751196501	12.0772330833079
GSM773623	-0.429232478180413	Cold	8.25470552657921	9.98450419193136	10.8184639861798	3.46298683331857	9.88258329242926
GSM773624	-0.451382380662682	Cold	7.88987904896154	8.2290504167983	10.6131021690076	4.75374446161502	10.0197069176149
GSM773625	0.47505423266787	Hot	9.38668402836271	9.72623025271102	12.172600779685	6.31439588119088	10.85463271863
GSM773626	0.156454791187696	Hot	8.16861596944919	9.04601883184698	11.39240367212	5.82867905944448	9.25333341114589
GSM773627	-0.216668119607469	Cold	7.30315492629561	10.2467480434928	11.1798087751401	3.97568416581038	10.3233423696991
GSM773628	-0.520156292588734	Cold	8.72960191711572	9.47476435205727	7.17181823204112	5.08418840768031	11.0538145196338
GSM773629	0.62200963852381	Hot	8.2983217317147	10.2357270598381	12.5985874542867	6.36734029889715	9.9216898180094
GSM773630	0.559645205403812	Hot	9.59182685578683	6.61298494000757	7.35884933624163	5.28597253152344	10.6353166307217
GSM773631	-0.612504976667132	Cold	7.65440085236678	8.49356167781841	11.1482186054158	5.49008037308197	9.11671537490409
GSM773632	-0.569788227217054	Cold	7.91195731656553	9.23432532233868	9.67749291689923	4.01807276266723	7.84925996400005
GSM773633	0.391640196266977	Hot	8.69535572485355	7.08950694308266	10.2707253067947	4.32894450052875	8.63118324126845
GSM773634	0.534015314622588	Hot	8.57755335981704	9.09159242128098	11.3654798239848	5.03001495853635	10.2767830080935
GSM773635	0.65899134577982	Hot	8.16850092538934	9.97893708312055	11.5373957389878	6.62538902531701	9.74178717523404
GSM773636	-0.306358585696904	Cold	8.24823636308231	7.12052446947391	8.34654162168586	4.83275268889526	9.91078257142946
GSM773637	-0.179897904977844	Cold	8.14580423158353	10.5601403410116	11.1016356061976	4.16664819894805	10.074629327019
GSM773638	-0.290265711823584	Cold	7.90390246430027	9.1273260140389	12.0752203805561	5.49630929542799	10.2189487105807
GSM773639	-0.390111714940759	Cold	7.61317461380149	8.19945396120209	9.24418482412994	3.68980106780784	12.43471065383
GSM773640	-0.464093151028711	Cold	7.97283349000302	10.6440718745936	8.14215060167187	4.07116372373501	9.78831262470988
GSM773641	-0.384185251442798	Cold	7.28491108380457	9.5559936249251	9.20202181821592	4.41373040397835	8.93433190690104
GSM773642	-0.550093735544256	Cold	8.19875815318301	9.34869682174087	7.88380271563625	3.39959064423949	10.0447170501716
GSM773643	0.603463056956698	Hot	8.44874512543773	7.78583665614114	10.7699852306751	5.25420293973124	9.36243723136171
GSM773644	0.595290716459226	Hot	8.3031311974949	9.43026643200028	10.586785052619	4.43428952650709	9.44538323458016
GSM773645	-0.714235112361594	Cold	8.3356656532536	8.6848785447734	7.62353082785305	3.87047375749052	9.25589133149379
GSM773646	0.665748731293081	Hot	8.45945810957436	9.52311120026165	10.5967488988485	5.23408291876153	10.1268029289036
GSM773647	0.460703414532816	Hot	8.28837344895461	9.21838629995309	10.4671639997542	5.80868757951372	9.34557600912199
GSM773648	-0.321692967817941	Cold	8.72694497226466	10.0660755170892	7.80538159245355	5.26071824419046	9.77527298153361
GSM773649	0.456218214471341	Hot	9.162718653713	10.2735700177244	9.96865381678353	5.53951360422558	9.83702518646371
GSM773650	-0.48334822556847	Cold	7.99160332770048	8.87582821761701	9.31193651966301	4.67511625280407	10.1033767281479
GSM773651	-0.702983394826837	Cold	7.78305345656781	7.53474097496507	8.44034368192132	3.18517768032096	10.697144636597
GSM773652	0.486367006127945	Hot	7.71246724514286	9.4697217838739	10.915694701094	5.02603222137951	9.55388267917579
GSM773653	0.349395752503321	Hot	8.18373969264456	10.3350705143978	12.0653915683759	5.97988551060254	10.5125396959929
GSM773654	0.780520882500793	Hot	9.40321225128653	9.02253676491981	10.0859850885711	5.33415152036106	11.5844659722762
GSM773655	-0.335563202685013	Cold	8.08728377702211	7.29732551639573	8.90548499678649	5.57565060645125	9.54941408160252
GSM773656	0.543147924499014	Hot	8.30878145021311	10.3395988229529	12.8140181478757	6.0631357404701	9.10275155082061
GSM773657	0.354487816809263	Hot	8.40920992068053	10.0238398592035	11.7287648417993	5.53061082745266	9.87811101099388
GSM773658	-0.280409699796067	Cold	8.05393984819007	8.92985507268714	9.11507684604107	3.99835330310859	10.4081054102573
GSM773659	-0.198074521880568	Cold	9.83488794043576	8.77581673679755	9.59784427018057	5.18569108086288	11.1399228496964
GSM773660	-0.253088088161283	Cold	8.08466403852405	9.37640762620026	8.90010467970331	3.34905344693469	10.7483605112064
GSM773661	0.25417030194011	Hot	8.3103987057367	9.79438590737175	8.65415541021264	4.70922286952117	11.5899041810851
GSM773662	0.572375830869342	Hot	8.11099211209494	10.8200164266415	13.076148096431	6.16734887868604	9.28927748919191
GSM773663	-0.264243576224976	Cold	8.09345226088434	9.74641336254329	10.7710531833183	3.34875193539995	10.4927496930835
GSM773664	-0.589977425228539	Cold	8.4029923073353	9.83906141731168	10.3369322765178	4.58406734306753	9.74776568152133
GSM773665	0.787056868733614	Hot	8.99555420158207	9.36456258376757	9.92543450082498	4.34583958086901	9.04684107252716
GSM773666	0.000126179010114302	Hot	8.30529307424482	9.54024422462836	10.7230160253544	4.54153181925117	10.0903859763558
GSM773667	0.554263445198889	Hot	8.89619074296055	8.34465200988101	11.356627519225	4.08587708855393	10.1297200100657
GSM773668	-0.633934208117093	Cold	7.82848965652827	8.65082033899232	10.068375659711	4.1977013200099	9.56283159520893
GSM773669	0.48366217000886	Hot	8.44046427995473	8.18666159202622	10.5987921255258	6.21047981787919	10.9064987605302
GSM773670	-0.356169778176337	Cold	7.94941948257674	9.59164577913822	10.4355169602676	5.29798298734435	9.48771705791829
GSM773671	0.197193232796402	Hot	8.31658689066008	10.3679529257268	12.430777261876	4.91146494550807	9.27340049372776
GSM773672	0.382933381877327	Hot	8.83228633587554	8.08092729081164	9.72524242937759	4.79632284423697	10.0882807553474
GSM773673	-0.502079896044423	Cold	7.71838924132651	8.33250485017588	9.27823874261249	3.78235022691115	10.7920083108529
GSM773674	0.691389712270967	Hot	9.9102520992999	6.42982247908153	8.80202411208316	5.99057269862734	8.03729984896937
GSM773675	-0.529120000259811	Cold	8.30500299546507	10.3836142184097	9.30533080905813	5.17600077360092	10.0428414306229
GSM773676	0.545020272208371	Hot	8.71216965718808	9.80052013972428	10.9514905597946	4.78810544113638	10.1784884555059
GSM773677	0.799357641091777	Hot	9.00748993615465	8.74742956268541	10.4846032048875	5.58807386740644	9.37061657789512
GSM773678	0.112020237442751	Hot	7.78023283077899	8.59829153957948	11.0394356041768	5.0644394331899	10.4875943729802
GSM773679	0.792384970030402	Hot	8.69403928401769	9.19227621721696	11.828990486692	6.66160842667049	9.21109958411612
GSM773680	0.187892659402888	Hot	7.62501396855988	9.43626138437037	11.2128603227384	3.759194339704	10.3202020277809
GSM773681	0.0476207942696501	Hot	8.02429407442415	10.3122143970657	13.2721127178883	6.10835531296901	8.41710566364533
GSM773682	-0.342882154987593	Cold	7.72557227634914	9.6591608850122	11.1532166759912	5.20874570524825	10.5793973108289
GSM773683	-0.734771713738459	Cold	7.79476606102635	8.80881909394273	6.51953094416323	3.93092480108776	9.63695136484137
GSM773684	0.0140175974834199	Hot	7.88828317871484	8.8800091646548	10.9332953089019	4.40770073934861	9.44837941577251
GSM773685	-0.212099130417375	Cold	8.1273445748484	9.2381978267323	11.1231385007687	3.85160104654753	9.46119374491681
GSM773686	-0.447724453044093	Cold	7.86608802281236	9.89988510942366	11.2457791579577	5.86823504212425	9.56533631873607
GSM773687	-0.352109276865933	Cold	8.14977729594393	9.08629336006927	10.8885379219948	5.60912574124466	10.4411832050261
GSM773688	0.16190162895197	Hot	7.82282626422331	9.78561588805072	10.5945215711021	4.55036823315269	11.4722035301038
GSM773689	-0.301345801198503	Cold	7.78476651925693	9.70345824128552	11.7016707474076	6.13441860452434	9.42432104998501
GSM773690	-0.288923502347632	Cold	8.43934571495017	9.44461717023592	11.1017747752894	4.04229921931732	9.99884848407692
GSM773691	-0.310155209486685	Cold	7.82503342644328	8.9407998465904	10.6630783989413	5.26902059973182	9.77473238108174
GSM773692	-0.272833117000346	Cold	8.4409123540231	8.86933689572804	11.1931777581184	5.43148036226394	11.0329221011797
GSM773693	-0.364427665563051	Cold	8.05797523642088	10.0991818185926	10.9263531730986	3.96358776678062	9.46694885213916
GSM773694	0.732027155601449	Hot	8.22916203655499	8.26098866849245	11.8514480775463	4.95813033822299	9.39421486419169
GSM773695	0.0970169982192954	Hot	7.73890400536318	9.85804519984672	13.0670634569805	6.10309830155223	9.25475322727413
GSM773696	-0.422321591227008	Cold	8.13897818526171	9.8287884857878	11.442745405132	4.14845265481706	9.53531717917337
GSM773697	-0.726670379314288	Cold	9.09477686588367	7.95625882005813	7.41257684460612	5.65482845265666	8.62066558056838
GSM773698	0.0502466031708832	Hot	8.04376041589571	8.35701304856544	9.37936057601403	5.52391654043237	9.3774669385097
GSM773699	-0.25044337558915	Cold	8.32492042028986	8.92846869062035	10.655709710916	4.88978136333079	10.2044090153409
GSM773700	0.646320774977268	Hot	8.70891410774313	8.38772466850451	10.796970900925	4.71384679109455	10.1413762046273
GSM773701	-0.0547279948975058	Cold	8.52973333473435	8.86911075639693	10.7509863120571	5.65013711606024	11.091977518274
GSM773702	-0.603520395017386	Cold	8.88790124965859	8.58116622804656	9.9869645088634	4.67831796460989	9.81655058981683
GSM773703	0.0281091476261325	Hot	8.54643522741849	6.99061660403128	9.27501144914037	4.97661016807657	9.98727950497058
GSM773704	0.207325077670293	Hot	8.34744068060274	8.39436695479097	11.9252904782236	6.60315123552365	10.4128498908692
GSM773705	0.358847639230736	Hot	8.96475176126173	9.97925740707277	11.3905779436764	4.23708886898742	11.3464320667801
GSM773706	-0.437027189680344	Cold	7.87417688422581	9.3050621686919	11.1307311324399	4.2598450745156	8.65762500087274
GSM773707	-0.239021270775116	Cold	7.82904201435449	10.166967603371	10.9136118627988	4.90234463386851	9.48383854587504
GSM773708	-0.615101623910563	Cold	6.77212351597761	8.26481038193319	8.05320931629185	3.00013987041754	9.65185679178413
GSM773709	0.595152577250515	Hot	8.33499642258349	8.71234334175335	11.1412869356414	6.84516077036866	9.67856774631512
GSM773710	-0.308305959212238	Cold	7.90344063759136	9.01880606695846	10.4853420949307	5.87458292916387	9.91536164816366
GSM773711	0.375574942496097	Hot	8.44463189169836	10.5006487306833	12.247211633325	5.24283040134329	9.40045339419453
GSM773712	-0.543586464800871	Cold	8.68219074401955	8.69060636001315	9.99599118535933	4.66413018634048	9.88961773181862
GSM773713	0.04059319455662	Hot	8.02598291669239	9.75672643375954	9.77509209725624	4.66190417122655	10.0951617414553
GSM773714	-0.554592387368062	Cold	7.2561958557063	9.38640569189921	9.81063177551447	2.93144010152487	8.53276032976591
GSM773715	-0.247115192557438	Cold	8.09550502882901	8.97200758454044	7.02312736040726	3.70950040516503	8.8973835381815
GSM773716	0.383478401508584	Hot	8.31427522819302	8.85442806038655	8.41638974026034	5.02531593527166	9.89018324666794
GSM773717	0.433704171489997	Hot	8.27187992317648	6.98205146670736	10.5929028471328	4.67352565410904	10.3316466658296
GSM773718	0.509907656878973	Hot	8.13486609078786	10.0943824937444	11.457679049007	5.53590828018198	9.92274092774912
GSM773719	-0.357250444119666	Cold	7.76357226106324	9.93422430915116	12.3221173113672	5.03853052658193	9.8454586876678
GSM773720	-0.224801214448159	Cold	8.23409010922771	9.87417842349251	8.56283234298037	5.23810131234082	9.10923987701234
GSM773721	0.0946430519937339	Hot	8.60876137929281	9.57200536788822	10.8776688446854	5.63927767780822	11.2899858904235
GSM773722	-0.54520114896673	Cold	7.44483972520773	10.1207565969175	10.8808957222575	4.60127932450283	9.22791070920024
GSM773723	0.626159469353481	Hot	9.21638882598923	11.0734552298259	11.9122562124426	4.61527493201447	9.04365482199658
GSM773724	0.488611830515292	Hot	7.96252720166398	9.45291524683859	10.434690462183	5.29689241589927	9.53602802597335
GSM773725	0.674712005843507	Hot	8.25693977184999	9.19299179732764	9.91623515086263	4.35621571532386	9.52095962305656
GSM773726	-0.0552331412985438	Cold	8.05959308727033	8.07314702559781	9.27297103435022	4.83030130869346	9.73983932879749
GSM773727	-0.140178338600239	Cold	7.56593589667351	9.47931545546431	9.48437803744336	5.23876850940724	9.08790831064256
GSM773728	-0.159945706656229	Cold	7.56409584540949	9.91488199149048	9.61640851716345	5.30850729935792	10.9535198885377
GSM773729	-0.398284272161797	Cold	7.96739415112956	9.80887410418983	9.57842540359187	5.09985231910091	10.6561197555418
GSM773730	0.0261955746046751	Hot	8.5543632841581	8.70977448611361	10.314991167984	4.29187024665441	9.48341212887884
GSM773731	-0.20578404144458	Cold	8.53386583326489	8.76081809728112	10.3715881584859	5.01585312989797	11.4670178072393
GSM773732	-0.505505161728362	Cold	7.68780060322912	8.75329398061216	9.62228478193734	4.08231574910104	9.48211275503802
GSM773733	-0.0622981305963533	Cold	8.37419577005243	7.38198066809847	9.45411287561519	6.18089168538028	9.69856507797029
GSM773734	0.304584508555498	Hot	8.50122214761588	8.90387973741203	11.5389573631235	6.1486143273722	11.85062114383
GSM773735	-0.428817096619795	Cold	8.36932579236291	10.1101429215258	11.0974023767543	5.29538294459992	10.6998720655097
GSM773736	-0.340070929015288	Cold	8.09309970849258	10.0742379514669	11.3219398383292	4.87605140931159	9.59000498937779
GSM773737	0.0514619765478636	Hot	8.97241427031312	7.24792276772841	10.8021685619034	4.2286924008321	10.6034451622658
GSM773738	-0.505108834535484	Cold	7.47883330579398	7.56114968424347	8.97230773725471	4.99764538298566	9.86453238087281
GSM773739	-0.552108401313806	Cold	8.12927426379499	8.95613740668041	11.083450719689	4.57259766297672	10.3234652111935
GSM773740	-0.170097337032327	Cold	7.61767459069893	8.29907977312821	9.42493667868265	4.37774714286896	10.3537964434782
GSM773741	-0.389269130129629	Cold	7.17695929795661	7.95193451001224	9.37074471649496	3.65577803881885	8.61093919240204
GSM773742	-0.615157186213202	Cold	7.87037542765914	7.95064104197341	8.10543880924783	3.39735435948456	10.5582465843937
GSM773743	-0.413739011048093	Cold	7.80154482175351	9.7623581181798	10.6273478823619	4.63781003594911	9.55722051949737
GSM773744	-0.405106042883604	Cold	7.2662212417148	9.18464660059775	10.3654436641143	4.31395212495133	9.96859249680701
GSM773745	0.399165704932	Hot	9.0975678445613	9.28236383632719	10.5071878061311	5.31563387532797	9.2316762420127
GSM773746	0.56324103152098	Hot	8.44493894341845	9.48113800112121	10.3814304843694	4.92807356203322	9.3739065579723
GSM773747	-0.520218490845273	Cold	9.07116446291443	8.35881376687297	10.6314084542847	4.65327487314607	9.29790419488469
GSM773748	-0.0798715286353021	Cold	7.82244973828714	9.99399813652979	11.2069877315847	4.78789689864227	9.56730852308696
GSM773749	0.307216736525649	Hot	8.63447799404036	9.88874668823044	9.88491200060391	5.12316324025115	10.7612447934148
GSM773750	0.192890620768795	Hot	8.31130201474951	10.1376240293494	11.2705959237439	4.63138340076682	9.62096444525161
GSM773751	-0.225399933036111	Cold	7.92267725373033	9.54237443201821	8.91872707751167	3.98573036607783	9.75148932936442
GSM773752	-0.600979808117804	Cold	8.56365557768072	8.56103249582846	10.7854567960846	4.45871198544312	9.07986714067541
GSM773753	0.32821125385406	Hot	8.64495678365203	9.44823826323539	10.0249521025865	5.51527519142522	10.154478149801
GSM773754	0.429600294249874	Hot	8.09887807287084	8.27429232286071	10.8693947825963	5.68250386191777	9.43427522452494
GSM773755	-0.46598221587776	Cold	7.81975594027738	8.72470173230383	9.31465144546597	4.90331298371033	8.4982105704498
GSM773756	0.692795565919038	Hot	8.71840284091046	8.13404772996219	11.539014858292	6.11979395238567	10.2123188492172
GSM773757	-0.36961038023137	Cold	7.99340374923944	9.56906046428111	9.45275022749565	5.27803768334615	10.2850109735068
GSM773758	-0.161121041244023	Cold	7.43132919665667	8.74783343955496	10.7474726020737	5.50510155046096	9.40006758522892
GSM773759	-0.580512047708408	Cold	7.81237983997511	9.45011812434816	10.7536853102875	4.27699205307369	9.08039811263327
GSM773760	-0.00686358136322035	Cold	7.84171159015045	9.73920456417579	10.9331960801928	4.78935447736514	9.26603291045686
GSM773761	-0.0979112845065004	Cold	7.69689532399906	10.6405762208732	12.0436817283652	5.6248004198383	9.77908879738158
GSM773762	-0.463478763435505	Cold	7.79102734013884	8.15670725772303	11.5097313150035	4.99132747249424	10.0043499799621
GSM773763	-0.0716347075574829	Cold	8.2760467783035	9.50046308504801	11.6571155690232	5.47120938010102	11.4615270759001
GSM773764	0.523611196476938	Hot	8.29843667233764	7.79283056558703	10.1088850480282	5.79905257557864	9.21514442685633
GSM773765	-0.0472164072031463	Cold	7.67665440027352	9.79234577165718	11.7289680645467	5.2830473001298	9.15209796443117
